3D40R5V12T15W.txt;0;0;-0.0;-0.0;0.0;0.0;1;0;0;0;0;0.0;0.0;0;0;0;29 
3D43R5V12T15W.txt;0;0;-0.0;-0.0;0.0;0.0;1;0;0;0;0;0.0;0.0;0;0;0;15 
3D46R5V8T15W.txt;0;0;-0.0;-0.0;0.0;0.0;1;0;0;0;0;0.0;0.0;0;0;0;12 
3D46R5V12T10W.txt;0;0;-0.0;-0.0;0.0;0.0;1;0;0;0;0;0.0;0.0;0;0;0;28 
3D46R5V12T15W.txt;0;0;-0.0;-0.0;0.0;0.0;1;0;0;0;0;0.0;0.0;0;0;0;6 
3D46R5V12T20W.txt;0;0;-0.0;-0.0;0.0;0.0;1;0;0;0;0;0.0;0.0;0;0;0;4 
3D46R5V16T15W.txt;0;0;-0.0;-0.0;0.0;0.0;1;0;0;0;0;0.0;0.0;0;0;0;14 
3D49R5V12T15W.txt;0;0;-0.0;-0.0;0.0;0.0;1;0;0;0;0;0.0;0.0;0;0;1;14 
3D40R5V12T15W.txt;0;0;-0.0;-0.0;0.0;0.0;1;0;0;0;0;0.0;0.0;0;0;0;94 
3D43R5V12T15W.txt;0;0;-0.0;-0.0;0.0;0.0;1;0;0;0;0;0.0;0.0;0;0;1;8 
3D46R5V8T15W.txt;0;0;-0.0;-0.0;0.0;0.0;1;0;0;0;0;0.0;0.0;0;0;1;9 
3D46R5V12T10W.txt;0;0;-0.0;-0.0;0.0;0.0;1;0;0;0;0;0.0;0.0;0;0;0;8 
3D46R5V12T15W.txt;0;0;-0.0;-0.0;0.0;0.0;1;0;0;0;0;0.0;0.0;0;0;0;15 
3D46R5V12T20W.txt;0;0;-0.0;-0.0;0.0;0.0;1;0;0;0;0;0.0;0.0;0;0;0;40 
3D46R5V16T15W.txt;0;0;-0.0;-0.0;0.0;0.0;1;0;0;0;0;0.0;0.0;0;0;0;27 
3D49R5V12T15W.txt;0;0;-0.0;-0.0;0.0;0.0;1;0;0;0;0;0.0;0.0;0;0;0;5 
