12;15;1D19R3V12T15W.txt;19;3;3290204.6119616004;3290204.6119616004;0.0;0.0;1;1420;27;525558;125832;15.0;0.0;3;4675;4782;4810 
12;20;1D19R3V12T20W.txt;19;3;3838404.7220884003;3838404.7220884003;0.0;0.0;1;1013;21;291918;68528;13.0;0.0;3;2262;2321;2351 
16;15;1D19R3V16T15W.txt;19;3;3782832.3931092005;3782832.3931092005;0.0;0.0;1;2474;33;3153071;652085;14.0;0.0;6;56419;56679;56712 
12;15;1D22R3V12T15W.txt;22;3;3369119.3555284003;3385464.8244496;0.0;3369119.3555284003;3;1889;42;1666690;357658;14.5;14.0;2;21098;11099;21514 
12;15;1D25R3V12T15W.txt;25;3;3620938.461218;3620938.461218;0.0;0.0;1;1820;27;3158969;642037;16.0;0.0;5;86707;86858;86894 
8;15;1D28R3V8T15W.txt;28;3;3444456.5746804;3444456.5746804;0.0;0.0;1;1368;30;1419056;337517;16.0;0.0;2;18715;18809;18828 
8;15;1D10R3V8T15W.txt;10;3;1400543.9430188;1400543.9430188;0.0;0.0;1;279;12;3061;2911;6.0;0.0;1;258;298;400 
12;10;1D10R3V12T10W.txt;10;3;815259.3943868001;815259.3943868001;0.0;0.0;1;792;15;12700;10890;7.0;0.0;1;424;475;526 
12;15;1D10R3V12T15W.txt;10;3;1428499.0364444;1428499.0364444;0.0;0.0;1;603;9;6699;6287;7.0;0.0;1;101;131;166 
12;20;1D10R3V12T20W.txt;10;3;1911540.7314523999;1911540.7314523999;0.0;0.0;1;568;12;5372;5912;7.0;0.0;0;65;92;122 
16;15;1D10R3V16T15W.txt;10;3;1866250.8097028004;1866250.8097028004;0.0;0.0;1;953;15;42416;28624;9.0;0.0;1;379;433;461 
12;15;1D13R3V12T15W.txt;13;3;2273552.5728796003;2273552.5728796003;0.0;0.0;1;910;15;36935;17141;10.0;0.0;2;266;317;350 
12;15;1D16R3V12T15W.txt;16;3;2693150.6788308;2711305.5901304;0.0;2693150.6788308;3;1618;36;302503;97109;12.0;11.0;2;2379;1211;2748 
8;15;1D19R3V8T15W.txt;19;3;2370777.9662647997;2370777.9662647997;0.0;0.0;1;892;18;85322;21981;12.0;0.0;3;528;581;635 
12;10;1D19R3V12T10W.txt;19;3;2293948.3444299996;2293948.3444299996;0.0;0.0;1;2134;33;996967;264641;15.0;0.0;7;10905;11110;11142 
12;15;1D19R3V12T15W.txt;19;3;3290204.6119616004;3290204.6119616004;0.0;0.0;1;1420;27;525558;125832;15.0;0.0;4;3904;4008;4084 
12;20;1D19R3V12T20W.txt;19;3;3838404.7220884003;3838404.7220884003;0.0;0.0;1;1013;21;291918;68528;13.0;0.0;2;1731;1790;1809 
16;15;1D19R3V16T15W.txt;19;3;3782832.3931092005;3782832.3931092005;0.0;0.0;1;2474;33;3153071;652085;14.0;0.0;6;47766;48027;48048 
12;15;1D22R3V12T15W.txt;22;3;3369119.3555284003;3385464.8244496;0.0;3369119.3555284003;3;1889;42;1666690;357658;14.5;14.0;1;17609;9215;18012 
8;15;1D10R3V8T15W.txt;10;3;1400543.9430188;1400543.9430188;0.0;0.0;1;279;12;3061;2911;6.0;0.0;1;261;298;415 
12;10;1D10R3V12T10W.txt;10;3;815259.3943868001;815259.3943868001;0.0;0.0;1;792;15;12700;10890;7.0;0.0;1;297;346;409 
12;15;1D10R3V12T15W.txt;10;3;1428499.0364444;1428499.0364444;0.0;0.0;1;603;9;6699;6287;7.0;0.0;1;73;102;131 
12;20;1D10R3V12T20W.txt;10;3;1911540.7314523999;1911540.7314523999;0.0;0.0;1;568;12;5372;5912;7.0;0.0;0;58;89;150 
16;15;1D10R3V16T15W.txt;10;3;1866250.8097028004;1866250.8097028004;0.0;0.0;1;953;15;42416;28624;9.0;0.0;2;331;391;425 
12;15;1D13R3V12T15W.txt;13;3;2273552.5728796003;2273552.5728796003;0.0;0.0;1;910;15;36935;17141;10.0;0.0;3;240;298;346 
12;15;1D16R3V12T15W.txt;16;3;2693150.6788308;2711305.5901304;0.0;2693150.6788308;3;1618;36;302503;97109;12.0;11.0;2;2332;1180;2704 
8;15;1D19R3V8T15W.txt;19;3;2370777.9662647997;2370777.9662647997;0.0;0.0;1;892;18;85322;21981;12.0;0.0;2;532;585;606 
12;10;1D19R3V12T10W.txt;19;3;2293948.3444299996;2293948.3444299996;0.0;0.0;1;2134;33;996967;264641;15.0;0.0;10;12024;12226;12246 
12;15;1D19R3V12T15W.txt;19;3;3290204.6119616004;3290204.6119616004;0.0;0.0;1;1420;27;525558;125832;15.0;0.0;5;4452;4565;4613 
12;20;1D19R3V12T20W.txt;19;3;3838404.7220884003;3838404.7220884003;0.0;0.0;1;1013;21;291918;68528;13.0;0.0;2;1993;2055;2073 
16;15;1D19R3V16T15W.txt;19;3;3782832.3931092005;3782832.3931092005;0.0;0.0;1;2474;33;3153071;652085;14.0;0.0;10;54368;54630;54653 
12;15;1D22R3V12T15W.txt;22;3;3369119.3555284003;3385464.8244496;0.0;3369119.3555284003;3;1889;42;1666690;357658;14.5;14.0;3;20674;10626;21109 
12;15;1D25R3V12T15W.txt;25;3;3620938.461218;3620938.461218;0.0;0.0;1;1820;27;3158969;642037;16.0;0.0;5;85348;85497;85539 
8;15;1D28R3V8T15W.txt;28;3;3444456.5746804;3444456.5746804;0.0;0.0;1;1368;30;1419056;337517;16.0;0.0;2;18256;18350;18388 
12;10;1D28R3V12T10W.txt;28;3;0.0;2833614.457216;2808558.6433952004;2771999.6744464007;28;10239;245;116790325;19420586;16.0;0.0;95;10746285;608704;10800000 
12;15;1D28R3V12T15W.txt;28;3;3800954.122722;3800954.122722;0.0;0.0;1;2178;36;9527145;1618459;17.0;0.0;11;384399;384607;384657 
