3D10R5V8T15W.txt;0;0;-0.0;-0.0;0.0;0.0;1;0;0;0;0;0.0;0.0;0;0;1;40 
3D10R5V12T10W.txt;0;0;-0.0;-0.0;0.0;0.0;1;0;0;0;0;0.0;0.0;0;0;0;15 
3D10R5V12T15W.txt;0;0;-0.0;-0.0;0.0;0.0;1;0;0;0;0;0.0;0.0;0;0;1;15 
3D10R5V12T20W.txt;0;0;-0.0;-0.0;0.0;0.0;1;0;0;0;0;0.0;0.0;0;0;0;5 
3D10R5V16T15W.txt;0;0;-0.0;-0.0;0.0;0.0;1;0;0;0;0;0.0;0.0;0;0;0;5 
3D13R5V12T15W.txt;0;0;-0.0;-0.0;0.0;0.0;1;0;0;0;0;0.0;0.0;0;0;0;5 
3D16R5V12T15W.txt;0;0;-0.0;-0.0;0.0;0.0;1;0;0;0;0;0.0;0.0;0;0;1;14 
3D19R5V8T15W.txt;0;0;-0.0;-0.0;0.0;0.0;1;0;0;0;0;0.0;0.0;0;0;0;15 
3D19R5V12T10W.txt;0;0;-0.0;-0.0;0.0;0.0;1;0;0;0;0;0.0;0.0;0;0;0;5 
3D19R5V12T15W.txt;0;0;-0.0;-0.0;0.0;0.0;1;0;0;0;0;0.0;0.0;0;0;1;5 
3D19R5V12T20W.txt;0;0;-0.0;-0.0;0.0;0.0;1;0;0;0;0;0.0;0.0;0;0;0;5 
3D19R5V16T15W.txt;0;0;-0.0;-0.0;0.0;0.0;1;0;0;0;0;0.0;0.0;0;0;0;15 
3D22R5V12T15W.txt;0;0;-0.0;-0.0;0.0;0.0;1;0;0;0;0;0.0;0.0;0;0;0;16 
3D25R5V12T15W.txt;0;0;-0.0;-0.0;0.0;0.0;1;0;0;0;0;0.0;0.0;0;0;0;18 
3D28R5V8T15W.txt;0;0;-0.0;-0.0;0.0;0.0;1;0;0;0;0;0.0;0.0;0;0;0;17 
3D28R5V12T10W.txt;0;0;-0.0;-0.0;0.0;0.0;1;0;0;0;0;0.0;0.0;0;0;0;14 
3D28R5V12T15W.txt;0;0;-0.0;-0.0;0.0;0.0;1;0;0;0;0;0.0;0.0;0;0;0;5 
3D28R5V12T20W.txt;0;0;-0.0;-0.0;0.0;0.0;1;0;0;0;0;0.0;0.0;0;0;1;15 
3D28R5V16T15W.txt;0;0;-0.0;-0.0;0.0;0.0;1;0;0;0;0;0.0;0.0;0;0;0;15 
3D31R5V12T15W.txt;0;0;-0.0;-0.0;0.0;0.0;1;0;0;0;0;0.0;0.0;0;0;0;14 
3D34R5V12T15W.txt;0;0;-0.0;-0.0;0.0;0.0;1;0;0;0;0;0.0;0.0;0;0;0;15 
3D37R5V8T15W.txt;0;0;-0.0;-0.0;0.0;0.0;1;0;0;0;0;0.0;0.0;0;0;0;15 
3D37R5V12T10W.txt;0;0;-0.0;-0.0;0.0;0.0;1;0;0;0;0;0.0;0.0;0;0;0;5 
3D37R5V12T15W.txt;0;0;-0.0;-0.0;0.0;0.0;1;0;0;0;0;0.0;0.0;0;0;0;17 
3D37R5V12T20W.txt;0;0;-0.0;-0.0;0.0;0.0;1;0;0;0;0;0.0;0.0;0;0;0;15 
3D37R5V16T15W.txt;0;0;-0.0;-0.0;0.0;0.0;1;0;0;0;0;0.0;0.0;0;0;0;15 
3D40R5V12T15W.txt;0;0;-0.0;-0.0;0.0;0.0;1;0;0;0;0;0.0;0.0;0;0;0;14 
3D43R5V12T15W.txt;0;0;-0.0;-0.0;0.0;0.0;1;0;0;0;0;0.0;0.0;0;0;0;14 
3D46R5V8T15W.txt;0;0;-0.0;-0.0;0.0;0.0;1;0;0;0;0;0.0;0.0;0;0;0;15 
3D46R5V12T10W.txt;0;0;-0.0;-0.0;0.0;0.0;1;0;0;0;0;0.0;0.0;0;0;0;5 
3D46R5V12T15W.txt;0;0;-0.0;-0.0;0.0;0.0;1;0;0;0;0;0.0;0.0;0;0;0;14 
3D46R5V12T20W.txt;0;0;-0.0;-0.0;0.0;0.0;1;0;0;0;0;0.0;0.0;0;0;0;14 
3D46R5V16T15W.txt;0;0;-0.0;-0.0;0.0;0.0;1;0;0;0;0;0.0;0.0;0;0;1;14 
3D49R5V12T15W.txt;0;0;-0.0;-0.0;0.0;0.0;1;0;0;0;0;0.0;0.0;0;0;0;14 
3D10R5V8T15W.txt;0;0;-0.0;-0.0;0.0;0.0;1;0;0;0;0;0.0;0.0;0;0;0;39 
3D10R5V12T10W.txt;0;0;-0.0;-0.0;0.0;0.0;1;0;0;0;0;0.0;0.0;0;0;0;4 
3D10R5V12T15W.txt;0;0;-0.0;-0.0;0.0;0.0;1;0;0;0;0;0.0;0.0;0;0;1;18 
3D10R5V12T20W.txt;0;0;-0.0;-0.0;0.0;0.0;1;0;0;0;0;0.0;0.0;0;0;0;15 
3D10R5V16T15W.txt;0;0;-0.0;-0.0;0.0;0.0;1;0;0;0;0;0.0;0.0;0;0;0;15 
3D13R5V12T15W.txt;0;0;-0.0;-0.0;0.0;0.0;1;0;0;0;0;0.0;0.0;0;0;0;14 
3D16R5V12T15W.txt;0;0;-0.0;-0.0;0.0;0.0;1;0;0;0;0;0.0;0.0;0;0;0;15 
