12;20;1D28R3V12T20W.txt;28;3;0.0;0.0;0.0;0.0;1;103;1;219762;41733;0.0;0.0;0;6715;0;1080 
16;15;1D28R3V16T15W.txt;28;3;0.0;0.0;0.0;0.0;1;103;1;1068660;141053;0.0;0.0;0;84828;0;1080 
12;15;1D31R3V12T15W.txt;31;3;0.0;0.0;0.0;0.0;1;103;1;336841;58800;0.0;0.0;0;12211;0;1080 
12;15;1D34R3V12T15W.txt;34;3;0.0;0.0;0.0;0.0;1;103;1;570282;78078;0.0;0.0;0;29790;0;1080 
8;15;1D37R3V8T15W.txt;37;3;0.0;0.0;0.0;0.0;1;103;1;119272;21891;0.0;0.0;0;1946;0;1080 
8;15;1D10R3V8T15W.txt;10;3;1400543.9430188;1400543.9430188;0.0;0.0;1;279;12;3061;2911;6.0;0.0;1;247;286;386 
12;10;1D10R3V12T10W.txt;10;3;815259.3943868001;815259.3943868001;0.0;0.0;1;792;15;12700;10890;7.0;0.0;1;256;300;369 
12;15;1D10R3V12T15W.txt;10;3;1428499.0364444;1428499.0364444;0.0;0.0;1;603;9;6699;6287;7.0;0.0;1;62;89;116 
12;20;1D10R3V12T20W.txt;10;3;1911540.7314523999;1911540.7314523999;0.0;0.0;1;568;12;5372;5912;7.0;0.0;0;52;79;134 
16;15;1D10R3V16T15W.txt;10;3;1866250.8097028004;1866250.8097028004;0.0;0.0;1;953;15;42416;28624;9.0;0.0;2;324;381;433 
12;15;1D13R3V12T15W.txt;13;3;2273552.5728796003;2273552.5728796003;0.0;0.0;1;910;15;36935;17141;10.0;0.0;2;230;281;328 
12;15;1D16R3V12T15W.txt;16;3;2693150.6788308;2711305.5901304;0.0;2693150.6788308;3;1618;36;302503;97109;12.0;11.0;3;2406;1201;2752 
8;15;1D19R3V8T15W.txt;19;3;2370777.9662647997;2370777.9662647997;0.0;0.0;1;892;18;85322;21981;12.0;0.0;2;547;599;642 
12;10;1D19R3V12T10W.txt;19;3;0.0;0.0;0.0;0.0;1;2134;31;946460;251438;0.0;0.0;7;10763;0;10800 
12;15;1D19R3V12T15W.txt;19;3;3290204.6119616004;3290204.6119616004;0.0;0.0;1;1420;27;525558;125832;15.0;0.0;4;4095;4197;4266 
12;20;1D19R3V12T20W.txt;19;3;3838404.7220884003;3838404.7220884003;0.0;0.0;1;1013;21;291918;68528;13.0;0.0;2;1899;1960;1993 
16;15;1D19R3V16T15W.txt;19;3;0.0;0.0;0.0;0.0;1;603;6;639776;134018;0.0;0.0;1;12654;0;10800 
12;15;1D22R3V12T15W.txt;22;3;0.0;3385464.8244496;0.0;0.0;2;1464;26;1020545;216928;14.5;0.0;3;10908;10024;10800 
12;15;1D25R3V12T15W.txt;25;3;0.0;0.0;0.0;0.0;1;403;4;634495;125294;0.0;0.0;1;14170;0;10800 
